종목,날짜,시가,고가,저가,종가,수익률,변동성,거래량,매수량,매도량,외국인순거래량,기관순거래량,개인순거래량
신한지주,2015-10-27,43300,44400,43150,43750,0.01265,0.00016,680036,326366,353669,186904,-144068,-42836
신한지주,2015-10-28,42000,43650,42000,43200,-0.01265,0.00016,675084,318951,356132,153279,-169513,16329
신한지주,2015-10-29,43200,43600,42500,42600,-0.01399,0.00020,589725,227863,361861,145394,-131655,-13085
신한지주,2015-10-30,43300,43800,42850,43550,0.02206,0.00049,1132693,630144,502548,270985,44842,-170483
신한지주,2015-11-02,44500,44500,43450,44300,0.01707,0.00029,846358,539617,306740,160794,-4713,-150160
신한지주,2015-11-03,43600,44300,43550,44200,-0.00226,0.00001,916431,588736,327694,-156220,172394,14891
신한지주,2015-11-04,44600,44600,43850,44250,0.00113,0.00000,762366,376709,385656,147597,-108541,-14062
신한지주,2015-11-05,44150,44400,43550,43650,-0.01365,0.00019,653578,214374,439203,39804,-71634,32558
신한지주,2015-11-06,43700,44100,43400,43800,0.00343,0.00001,287372,150188,137183,70068,-25114,-44869
신한지주,2015-11-09,43900,44250,43450,44000,0.00456,0.00002,374232,250596,123635,-62045,94003,-22640
신한지주,2015-11-10,43550,44150,43050,43350,-0.01488,0.00022,448814,214483,234330,-41462,37230,2652
신한지주,2015-11-11,42850,43450,42350,42900,-0.01043,0.00011,412816,211619,201196,-52816,40123,10389
신한지주,2015-11-12,42500,43400,42450,42900,0.00000,0.00000,334573,130390,204182,-60821,77382,-10715
신한지주,2015-11-13,42900,43150,42150,42200,-0.01645,0.00027,865644,388678,476965,12731,-42771,29908
신한지주,2015-11-16,41100,42100,41100,41300,-0.02156,0.00046,1187647,590359,597287,-111111,51414,55363
신한지주,2015-11-17,42500,42650,41700,42100,0.01919,0.00037,742755,362030,380724,80466,-142800,-39124
신한지주,2015-11-18,42300,42750,41600,42700,0.01415,0.00020,530527,341188,189338,17632,-39083,-29161
신한지주,2015-11-19,42800,43400,42100,43350,0.01511,0.00023,495728,328939,166788,34208,38356,-71903
신한지주,2015-11-20,42850,43350,42500,43200,-0.00347,0.00001,463215,291679,171535,-17364,-18179,35732
신한지주,2015-11-23,42700,43300,42500,42600,-0.01399,0.00020,641963,232155,409807,120588,-202662,66972
신한지주,2015-11-24,42250,42850,42200,42650,0.00117,0.00000,656543,255331,401211,82370,-177993,48167
신한지주,2015-11-25,42200,42700,42000,42300,-0.00824,0.00007,718216,243331,474884,-139101,-120944,84350
신한지주,2015-11-26,42450,42750,41850,41950,-0.00831,0.00007,666070,201780,464289,-40194,-97615,124475
신한지주,2015-11-27,41950,42100,41750,41800,-0.00358,0.00001,706713,215974,490738,76668,-188009,111861
신한지주,2015-11-30,41650,42000,40750,41450,-0.00841,0.00007,1957693,268570,1689122,-4490,-312607,312677
신한지주,2015-12-01,41400,41900,41100,41800,0.00841,0.00007,827639,414666,412972,189266,-170903,-20604
신한지주,2015-12-02,41900,41950,41100,41600,-0.00480,0.00002,900536,276939,623596,324747,-264555,140078
신한지주,2015-12-03,41950,41950,40550,40750,-0.02064,0.00043,902233,217685,684547,-87475,-239955,326149
신한지주,2015-12-04,40500,40950,40300,40600,-0.00369,0.00001,680327,288929,391397,-156597,-378,108539
신한지주,2015-12-07,41150,41150,40400,40450,-0.00370,0.00001,537979,169373,368605,2164,-26209,22022
신한지주,2015-12-08,40700,40950,40200,40200,-0.00620,0.00004,734178,254699,479478,120658,-16226,101568
신한지주,2015-12-09,40500,40650,40000,40050,-0.00374,0.00001,546220,227631,318588,-145972,71467,75374
신한지주,2015-12-10,40200,41700,39600,41700,0.04037,0.00163,1098582,795683,302898,85011,195262,-287326
신한지주,2015-12-11,41600,41600,40700,41150,-0.01328,0.00018,782234,424821,357412,37472,26134,101713
신한지주,2015-12-14,41200,41400,40650,40650,-0.01223,0.00015,857010,433795,423214,-313794,280786,29917
신한지주,2015-12-15,41150,41500,40700,41500,0.02069,0.00043,837918,487075,350842,-108078,216878,-96677
신한지주,2015-12-16,42150,42200,41650,42150,0.01554,0.00024,750430,456800,293629,-35826,265441,-231950
신한지주,2015-12-17,42350,42400,41200,41350,-0.01916,0.00037,723451,307267,416183,-87087,14067,170411
신한지주,2015-12-18,41350,41800,40700,40700,-0.01584,0.00025,955286,290600,664685,-193132,-17778,209678
신한지주,2015-12-21,40700,41200,40450,40750,0.00123,0.00000,697449,210743,486705,-123310,35464,135358
신한지주,2015-12-22,40750,40850,40550,40600,-0.00369,0.00001,563632,243568,320063,-75325,-57122,130307
신한지주,2015-12-23,40750,41150,40600,40900,0.00736,0.00005,1770031,510043,1259987,-52346,81439,-25503
신한지주,2015-12-24,41000,41400,40950,41150,0.00609,0.00004,553805,225156,328648,-7971,89954,-31694
신한지주,2015-12-28,41200,41350,40300,40300,-0.02087,0.00044,761396,203187,558208,-35793,-22595,131894
신한지주,2015-12-29,40000,40200,39650,40150,-0.00373,0.00001,425758,200083,225674,128585,-235682,106611
신한지주,2015-12-30,40200,40350,39500,39550,-0.01506,0.00023,688533,212632,475900,30472,-387348,355304
신한지주,2016-01-04,39000,39350,38550,39000,-0.01400,0.00020,867834,281380,586453,185151,-406587,190180
신한지주,2016-01-05,39300,39900,39050,39400,0.01020,0.00010,811435,430586,380848,31509,-50102,18693
신한지주,2016-01-06,39050,39500,38750,39050,-0.00892,0.00008,561106,239776,321329,6775,-134614,85334
신한지주,2016-01-07,39000,39250,38550,38650,-0.01030,0.00011,533086,287571,245514,12295,-127999,106353
신한지주,2016-01-08,38000,39000,38000,38700,0.00129,0.00000,641090,299430,341659,-122478,68109,43492
신한지주,2016-01-11,38450,38750,38200,38200,-0.01300,0.00017,600756,269523,331232,-24745,19426,104719
신한지주,2016-01-12,38300,38700,38300,38500,0.00782,0.00006,690391,379767,310623,50120,-28675,-21405
신한지주,2016-01-13,38850,39050,38500,38900,0.01034,0.00011,643406,374738,268667,-83798,55311,27279
신한지주,2016-01-14,38500,38550,37900,38400,-0.01294,0.00017,937579,337873,599705,105972,-288461,155183
신한지주,2016-01-15,38400,38550,36800,37100,-0.03444,0.00119,1180892,468309,712582,-72597,-289411,355868
신한지주,2016-01-18,36650,38050,36600,37750,0.01737,0.00030,923268,565523,357744,-64784,175702,-111673
신한지주,2016-01-19,37550,37700,36650,36950,-0.02142,0.00046,794007,323372,470634,-182557,-28944,191896
신한지주,2016-01-20,36800,37350,36000,36100,-0.02327,0.00054,644095,227232,416862,-2329,-70628,63559
신한지주,2016-01-21,36200,37050,36200,36600,0.01376,0.00019,778649,408568,370080,-186145,205780,-25777
신한지주,2016-01-22,36700,37750,36700,37550,0.02563,0.00066,887662,504206,383455,-112946,196840,-83912
신한지주,2016-01-25,37750,38400,37550,37650,0.00266,0.00001,772328,363645,408682,-133414,137558,-4729
신한지주,2016-01-26,37650,37700,36400,37400,-0.00666,0.00004,619222,331813,287408,-155773,48340,110873
신한지주,2016-01-27,37500,38050,37500,37850,0.01196,0.00014,674355,408777,265577,-166294,172410,3574
신한지주,2016-01-28,37150,38700,37100,38700,0.02221,0.00049,808728,514238,294489,-825,171600,-165894
신한지주,2016-01-29,38000,38600,37850,38600,-0.00259,0.00001,938293,636153,302139,-151633,100836,60225
신한지주,2016-02-01,38250,39150,38250,39100,0.01287,0.00017,725955,451013,274941,189274,-28141,-162934
신한지주,2016-02-02,38500,38850,38000,38000,-0.02854,0.00081,624612,236750,387861,-84071,-51012,133736
신한지주,2016-02-03,37400,37600,36800,36800,-0.03209,0.00103,875163,324953,550209,-200887,-77064,275194
신한지주,2016-02-04,36800,38400,36800,38150,0.03603,0.00130,878535,464989,413545,168787,71582,-231858
신한지주,2016-02-05,38550,40250,38500,39650,0.03857,0.00149,1928479,1345927,582551,201775,721554,-753869
신한지주,2016-02-11,37850,38950,37850,38650,-0.02554,0.00065,1040746,559431,481314,-51900,69389,-9865
신한지주,2016-02-12,38000,38900,37350,38650,0.00000,0.00000,1681785,1109184,572600,-516712,640978,-123289
신한지주,2016-02-15,39100,40150,38400,40000,0.03433,0.00118,1566830,1055962,510867,-285736,763653,-451693
신한지주,2016-02-16,39750,40100,38950,39950,-0.00125,0.00000,665206,433926,231279,-195937,261697,-70017
신한지주,2016-02-17,39700,40850,39550,40600,0.01614,0.00026,934119,610838,323280,41196,174602,-215716
신한지주,2016-02-18,40650,41000,39800,40000,-0.01489,0.00022,1141173,600896,540276,-143265,95987,43142
신한지주,2016-02-19,39800,40350,39000,39750,-0.00627,0.00004,795714,420872,374841,123451,-196206,74485
신한지주,2016-02-22,39300,39700,38950,39000,-0.01905,0.00036,803287,341972,461314,-192295,-58900,245893
신한지주,2016-02-23,39300,39450,38750,39050,0.00128,0.00000,939032,279182,659849,-123204,87187,40312
신한지주,2016-02-24,39000,39300,38750,39300,0.00638,0.00004,454315,269896,184418,21775,235,-17617
신한지주,2016-02-25,38950,39550,38500,39000,-0.00766,0.00006,781986,389008,392977,-160197,31930,126352
신한지주,2016-02-26,38950,39150,38700,38850,-0.00385,0.00001,804761,286996,517764,-78777,4947,73300
신한지주,2016-02-29,38750,39100,37950,37950,-0.02344,0.00055,1171526,312321,859204,-97705,-120720,216398
신한지주,2016-03-02,38800,39000,38150,38300,0.00918,0.00008,1573621,618290,955330,-24910,-105460,123833
신한지주,2016-03-03,39000,39000,38500,38650,0.00910,0.00008,1034356,613578,420777,20687,33462,-61709
신한지주,2016-03-04,38950,39800,38900,39150,0.01285,0.00017,1278520,742587,535932,-40369,338317,-284555
신한지주,2016-03-07,39700,40300,39600,39800,0.01647,0.00027,1193951,727418,466532,254571,213145,-389906
신한지주,2016-03-08,39650,40150,39350,40000,0.00501,0.00003,859617,502380,357236,126204,-34021,-71994
신한지주,2016-03-09,40050,40100,39400,40050,0.00125,0.00000,504553,318419,186133,-20562,53844,-33249
신한지주,2016-03-10,40050,40400,39700,40100,0.00125,0.00000,1001679,308954,692724,349880,-253946,-89364
신한지주,2016-03-11,40150,41000,40100,40750,0.01608,0.00026,1013430,584192,429237,290248,95052,-343381
신한지주,2016-03-14,41600,41750,41000,41150,0.00977,0.00010,723913,414283,309629,59353,47912,-102177
신한지주,2016-03-15,41350,41350,40550,40800,-0.00854,0.00007,392004,210478,181525,21084,-11159,-4183
신한지주,2016-03-16,41000,41600,40850,41350,0.01339,0.00018,625065,418431,206633,167910,-12503,-144512
신한지주,2016-03-17,41600,41750,41250,41600,0.00603,0.00004,937650,592824,344825,253522,-151463,-30192
신한지주,2016-03-18,41650,41900,41300,41750,0.00360,0.00001,1037434,662068,375365,269592,-212504,44829
신한지주,2016-03-21,41100,41950,41100,41900,0.00359,0.00001,711369,411365,300003,-59888,-143294,267869
신한지주,2016-03-22,41850,41900,41050,41600,-0.00719,0.00005,918038,492488,425549,-211303,-65649,279207
신한지주,2016-03-23,41250,41500,40900,41350,-0.00603,0.00004,860722,469271,391450,-317822,15309,302444
신한지주,2016-03-24,41000,41600,40950,41550,0.00483,0.00002,831757,322476,509280,42191,-191050,147835
신한지주,2016-03-25,41000,41500,40800,41300,-0.00604,0.00004,553799,259334,294464,-111086,-53044,162676
신한지주,2016-03-28,41000,41300,40750,41100,-0.00485,0.00002,458815,203421,255393,98263,-59731,-37575
신한지주,2016-03-29,41000,41600,40900,41250,0.00364,0.00001,673825,364674,309150,103149,-64565,-34759
신한지주,2016-03-30,40650,40750,40000,40500,-0.01835,0.00034,976414,459218,517195,-71027,-143349,202195
신한지주,2016-03-31,40100,40500,39950,40500,0.00000,0.00000,1611574,1037672,573901,-87631,-17941,69948
신한지주,2016-04-01,40300,40400,39500,39900,-0.01493,0.00022,1199245,496411,702833,-77156,-239535,229378
신한지주,2016-04-04,40250,40250,39650,39750,-0.00377,0.00001,722242,181803,540438,272062,-310352,23253
신한지주,2016-04-05,39750,39900,39400,39750,0.00000,0.00000,835987,339056,496930,85212,-162248,52085
신한지주,2016-04-06,40200,40350,39100,39350,-0.01011,0.00010,1027735,366174,661560,107754,-423049,286355
신한지주,2016-04-07,39800,40000,39500,40000,0.01638,0.00027,776491,453598,322892,409216,-291190,-127966
신한지주,2016-04-08,39750,39750,39100,39450,-0.01385,0.00019,743537,354515,389021,101564,-260519,159028
신한지주,2016-04-11,39250,39900,39050,39900,0.01134,0.00013,593312,291341,301970,202337,-128878,-61199
신한지주,2016-04-12,39900,40000,39350,39800,-0.00251,0.00001,602631,356980,245650,168437,-145434,-20488
신한지주,2016-04-14,40600,42100,40500,42100,0.05618,0.00316,3245943,2117390,1128552,254410,837864,-924560
신한지주,2016-04-15,42500,42500,41400,41750,-0.00835,0.00007,1440219,877875,562343,-357123,437700,-80860
신한지주,2016-04-18,41050,42300,41050,41950,0.00478,0.00002,1218869,704100,514768,279373,104184,-302076
신한지주,2016-04-19,42200,42850,42200,42600,0.01538,0.00024,996464,608583,387880,114162,300340,-389167
신한지주,2016-04-20,43000,43150,42550,42900,0.00702,0.00005,731737,542809,188927,-27213,280988,-212033
신한지주,2016-04-21,43100,43200,42600,42900,0.00000,0.00000,730533,434818,295714,28492,113322,-105387
신한지주,2016-04-22,42800,43150,42450,42750,-0.00350,0.00001,886292,483230,403061,88363,-34931,-32907
신한지주,2016-04-25,42750,42800,42000,42300,-0.01058,0.00011,693240,205249,487990,170447,-221793,46079
신한지주,2016-04-26,41200,42100,41050,41900,-0.00950,0.00009,977765,417826,559938,-103197,26977,-1692
신한지주,2016-04-27,41900,42750,41800,42750,0.02008,0.00040,1011704,537815,473888,313824,-181396,-121868
신한지주,2016-04-28,43050,43050,42000,42350,-0.00940,0.00009,1161933,346655,815277,96482,-83562,-49959
신한지주,2016-04-29,41750,41850,41400,41800,-0.01307,0.00017,714692,431410,283281,41819,-113945,12402
신한지주,2016-05-02,41400,41500,40350,40500,-0.03159,0.00100,808634,314872,493761,-74287,-204208,252016
신한지주,2016-05-03,40550,40700,40200,40450,-0.00124,0.00000,611120,283722,327397,34880,-105777,70257
신한지주,2016-05-04,39900,40250,39800,40200,-0.00620,0.00004,966936,431445,535490,25159,-151713,83359
신한지주,2016-05-09,39400,39850,39400,39550,-0.01630,0.00027,908714,373767,534946,-321026,101692,216532
신한지주,2016-05-10,39400,40200,39400,40200,0.01630,0.00027,457059,288015,169043,21888,-16962,-4816
신한지주,2016-05-11,40000,40150,39550,39700,-0.01252,0.00016,609178,232514,376663,-60453,-106713,164642
신한지주,2016-05-12,39900,39900,39300,39300,-0.01013,0.00010,570666,142527,428138,29809,-217928,187659
신한지주,2016-05-13,39200,39650,39200,39650,0.00887,0.00008,460716,292233,168482,34147,-69338,22824
LG화학,2015-05-18,266500,270500,266000,267500,0.00939,0.00009,128506,70363,58142,36541,-15035,-20949
LG화학,2015-05-19,269500,269500,260500,267000,-0.00187,0.00000,152667,57730,94936,-4069,12265,-7186
LG화학,2015-05-20,269000,269000,259000,260000,-0.02657,0.00071,185245,52481,132763,-14873,-24197,41800
LG화학,2015-05-21,258000,262000,256000,259500,-0.00192,0.00000,125345,70775,54569,16118,-13895,-1135
LG화학,2015-05-22,262000,271000,261500,269000,0.03595,0.00129,208560,116727,91832,55224,1113,-56370
LG화학,2015-05-26,269500,272000,264000,269500,0.00186,0.00000,152494,87497,64996,-2933,14501,-11616
LG화학,2015-05-27,265500,266000,258500,258500,-0.04167,0.00174,229250,82115,147134,-42923,-13525,55726
LG화학,2015-05-28,260000,261500,254000,255000,-0.01363,0.00019,161640,51335,110304,16367,-38044,22108
LG화학,2015-05-29,253500,255000,249500,249500,-0.02180,0.00048,241310,47533,193776,10449,-30379,18265
LG화학,2015-06-01,253000,254000,248500,250500,0.00400,0.00002,142698,57581,85116,14122,-20846,6637
LG화학,2015-06-02,250000,255500,249500,254000,0.01388,0.00019,162311,81502,80808,57708,-2252,-53609
LG화학,2015-06-03,258500,267000,258000,263000,0.03482,0.00121,299272,158318,140953,73502,-2148,-68120
LG화학,2015-06-04,263000,266500,255500,264000,0.00380,0.00001,200759,101022,99736,13643,13490,-26479
LG화학,2015-06-05,260500,265000,258000,260000,-0.01527,0.00023,123427,51314,72112,4350,-4146,800
LG화학,2015-06-08,260000,268000,258000,264500,0.01716,0.00029,165813,104025,61787,-28632,45084,-16803
LG화학,2015-06-09,265000,273000,265000,267500,0.01128,0.00013,201991,117821,84169,7542,12481,-20671
LG화학,2015-06-10,271500,273000,265500,267500,0.00000,0.00000,171887,109062,62824,-17746,26214,-8552
LG화학,2015-06-11,272000,272500,266000,269000,0.00559,0.00003,188506,93983,94522,57219,-39627,-17640
LG화학,2015-06-12,267000,268500,259000,262000,-0.02637,0.00070,168224,88771,79452,-6590,-2200,8471
LG화학,2015-06-15,257000,264500,253000,261500,-0.00191,0.00000,78232,37570,40661,20040,-1348,-18073
LG화학,2015-06-16,261500,265000,255500,259500,-0.00768,0.00006,170390,89309,81080,-39838,51031,-10713
LG화학,2015-06-17,261500,277000,260500,275000,0.05801,0.00337,401303,279935,121367,-2183,83593,-95185
LG화학,2015-06-18,275000,286500,275000,283500,0.03044,0.00093,352335,251994,100340,-25653,86008,-68756
LG화학,2015-06-19,287000,288500,283500,283500,0.00000,0.00000,204149,85021,119127,50574,21425,-71307
LG화학,2015-06-22,285500,288000,274000,276500,-0.02500,0.00063,151796,51857,99938,496,-401,-121
LG화학,2015-06-23,281500,283000,275500,276500,0.00000,0.00000,124290,50592,73697,-1322,4699,-3592
LG화학,2015-06-24,279000,280000,272000,275000,-0.00544,0.00003,126804,58224,68579,1477,-14161,12898
LG화학,2015-06-25,274000,281000,271000,277500,0.00905,0.00008,184148,83316,100831,17291,-18124,1288
LG화학,2015-06-26,277000,284500,276500,276500,-0.00361,0.00001,143431,72029,71401,33455,3879,-37383
LG화학,2015-06-29,271500,275000,268000,271500,-0.01825,0.00033,115466,45799,69666,6739,-3173,-3756
LG화학,2015-06-30,269500,280000,269000,278500,0.02546,0.00065,163525,105791,57733,-870,29307,-28351
LG화학,2015-07-01,280000,283000,277000,281000,0.00894,0.00008,125288,76623,48664,-2048,38141,-37954
LG화학,2015-07-02,281000,282000,274000,281000,0.00000,0.00000,165932,69504,96427,42633,-9838,-30785
LG화학,2015-07-03,282500,284500,278000,280500,-0.00178,0.00000,85311,37215,48095,16783,-11431,-5411
LG화학,2015-07-06,278000,279000,270500,272000,-0.03077,0.00095,154194,65785,88408,14691,-12823,-1852
LG화학,2015-07-07,272000,272000,256000,259000,-0.04897,0.00240,312870,87896,224973,-19434,-47679,65999
